ID,Key,Stringdeep,Stringchat
1834454322417667,WORLDEVENT306_PAGE1,冒险者们踏入的房间比走廊还要血腥可怖，空气中弥漫着令人不安的阴森气息，暗示这里曾发生过惨绝人寰的事件。在这令人毛骨悚然的场景中，他们察觉到角落里伫立着对周遭浑然不觉的幽灵。从装束判断，这个亡灵生前应该是位神职人员。,冒险者们走进一个房间，发现这里比走廊更加血腥。恐怖的气息弥漫在空气中，暗示着这里发生过可怕的事情。在这不安的场景中，他们感受到房间里还有另一个存在——一个站在角落里的幽灵，似乎对冒险者们毫无察觉。根据他的穿着判断，这个幽灵在生前似乎曾是一名牧师。
1834454322417668,WORLDEVENT306_DECISION1,尝试呼唤他,尝试呼喊他。
1834454322417669,WORLDEVENT306_DECISION1RESULT0_PAGE1,冒险者们试图呼唤这个幽灵，但对方几乎无视了他们的存在。从那双空洞的眼眸中，他们读不到丝毫希望的光芒。,冒险者们呼喊着他，但他几乎没有注意到冒险者们的存在。他们在他的眼中看到的，完全是无望的空洞。
1834454322417670,WORLDEVENT306_DECISION2,为他举行临终祷词,为他进行最后的祷告。
1834454322417671,WORLDEVENT306_DECISION2RESULT0_PAGE1,"{CHARACTER1}缓步靠近幽灵，开始吟诵安魂的临终祷文。当{GENDER1:cond:=1?他|=0?她}的祝祷声在室内回响时，幽灵终于将视线投向{GENDER1:cond:=1?他|=0?她}，但面容依旧冰冷如霜。接着{CHARACTER1}道出了震撼灵魂的箴言——关于新世界的承诺。幽灵的面容逐渐柔和，虚幻的轮廓浮现出感激之情。当灵体开始缓缓消散时，他留下了最后的祝福。  

那是他赐予人间的最终祝祷。","靠近幽灵，{CHARACTER1}开始念诵最后的祷告，以安息亡者。当{GENDER1:cond:=1?他的|=0?她的}话语在房间中回荡时，幽灵将目光转向{CHARACTER1}，他的脸上对这一举动依然没有任何反应。然后{CHARACTER1}说出了一句深刻的话——对一个更美好世界的承诺。幽灵的面容 softened，感激的神情在他幽灵般的面孔上闪现。当幽灵缓缓开始消散于虚空时，他向他们献上了祝福的话语。

这是他所能给予的最后祝福。"
1834454326611968,WORLDEVENT306_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1}缓步靠近幽灵，开始吟诵安魂的临终祷文。当{GENDER1:cond:=1?他|=0?她}的祝祷声在室内回响时，幽灵将视线投向{GENDER1:cond:=1?他|=0?她}，面容却毫无波动。极度的绝望已深深扎根于这个灵魂，即便来自彼岸的安宁也无法将其化解。当幽灵逐渐消散时，脸上没有半分感激。  

唯有永恒的漠然。","靠近幽灵，{CHARACTER1}开始念诵最后的祷告，以安息亡者。当{GENDER1:cond:=1?他的|=0?她的}话语在房间中回荡时，幽灵将目光转向{CHARACTER1}，他的脸上对这一举动依然没有任何反应。绝望已经完全根植于幽灵的心中，甚至连来世的安宁也无法改变这一点。当幽灵缓缓消散于虚空时，他没有表现出任何感激。

只有冷漠。"
1834454326611969,WORLDEVENT308_PAGE1,"冒险小队成功了！他们成功击杀了山丘巨人！

这是一场艰苦卓绝的战斗，但最终他们取得了胜利，巨兽的尸体倒在他们脚下。残存的哥布林目睹旧主陨落，立刻四散奔逃。
它们不会怀念巨人主子，更无意招惹刚刚弑杀巨人的冒险者们。
看着战斗落幕，冒险者们如释重负地松了口气。

任务圆满完成了。","队伍成功了！他们终于击杀了巨魔！

这是一场艰苦的战斗，但最终他们胜利了，野兽倒在了他们的脚下。剩下的哥布林看到他们的前主人死去，立刻四散而逃。  
他们不会怀念他们的巨魔主人，当然也对刚刚杀了他的冒险者们没有任何兴趣。  
看到战斗结束，冒险者们松了一口气。

任务成功完成。"
1834454326611970,WORLDEVENT309_PAGE1,"当冒险小队行进时，他们发现一名独行的约顿巨人战士正在雪原中跋涉。引人注目的是，他除了武器外身无长物。当他注意到队伍时，神情突然兴奋起来，快步朝他们奔来。

小队立即摆出防御姿态准备迎接攻击，但很快发现对方毫无敌意。这位巨人战士试图与他们交流，然而没人通晓约顿语，导致双方难以理解彼此意图。","当队伍旅行时，他们发现一名孤独的巨人战士正在雪地中行进。吸引他们注意的是，他身上只携带着武器。当他注意到队伍时，他的神情似乎很兴奋，急匆匆地朝他们走来。

队伍做好了准备，期待着攻击，但很快显然他并没有敌意。相反，他试图与他们沟通。然而，他们都不熟悉巨人语言，导致理解战士意图的困难。"
1834454326611971,WORLDEVENT309_DECISION1,尝试理解巨人战士的意图,尝试理解这位战士。
1834454326611972,WORLDEVENT309_DECISION1RESULT0_PAGE1,"经过艰难沟通，{CHARACTER1}终于领悟了战士的意图。眼前这位约顿巨人年事渐高，正在寻求战士的荣耀终局。

显然，他认为冒险者能赐予他所渴望的壮烈死亡。进一步交流后，{CHARACTER1}意识到这位巨人更倾向于与不用魔法的战士决斗赴死，但只要能在战斗中陨落，他似乎也并不挑剔。","经过一番努力，{CHARACTER1}终于能够辨别出战士的意图。看来眼前的巨人正在变老，他在寻找一场战士的死亡。

显然，他认为冒险者们可以给他提供他所渴望的光荣死亡。经过进一步的阐述，{CHARACTER1}可以判断出，与一名非魔法战士的决斗是巨人希望的死亡方式，但似乎战士并不挑剔，只要能在战斗中死去就好。"
1834454326611973,WORLDEVENT309_DECISION1ALTRESULT0_PAGE1,"巨人战士明显察觉到小队无法理解他的意图，或许是出于沮丧，他突然将武器挥向冒险者——这一击并未瞄准任何人，但距离之近迫使冒险者不得不后撤躲避。

他高举武器直指众人，周身散发着挑衅的气息，仿佛在逼迫对手应战。","战士意识到队伍无法理解他的意图，或许由于这种挫败感，他突然将武器挥向冒险者，距离他们非常近。这个挥动并不是为了伤害任何人，但足够近以至于冒险者们不得不后退以避免受伤。

他举起武器，直接指向冒险者，给人一种他在挑衅他们进行对抗的印象。"
1834454326611974,WORLDEVENT310_DECISION1,小队发起反击,队伍进行反击
1834454330806272,WORLDEVENT310_DECISION1RESULT0_PAGE1,小队迅速对约顿战士的挑衅作出反应，他们拔出武器组成防御阵型。巨人脸上掠过一抹冷笑，显然这正是他期待的回应。随着一声震耳欲聋的战吼，他朝冒险者们发起了冲锋，激烈的战斗就此展开。,队伍迅速对巨人的攻击做出了反应，拔出武器并组织成防御阵型。巨人脸上露出一丝得意的微笑，表明这正是他所期待的反应。伴随着震耳欲聋的吼声，他向队伍冲去，发起了一场激烈的战斗。
1834454330806273,WORLDEVENT310_DECISION1RESULT0_PAGE2,约顿战士英勇奋战，展现出非凡的勇气，但在小队的联合攻势下仍渐显颓势。不多时，这位战士便倒在他们脚下失去了生机。当众人喘息着处理伤口时，他们不禁开始思考：这场遭遇究竟有何意义？到底是什么驱使这名约顿战士主动挑起战斗？,巨人战士英勇作战，展现出勇气，但显然他被队伍的联合力量所压制。没过多久，战士便倒在他们的脚下，失去了生命。当他们喘息着，处理伤口时，队伍思考着这场遭遇的意义，质疑是什么促使巨人与他们交战。
1834454330806274,WORLDEVENT310_DECISION2,不理会挑衅行为,不对攻击做出反应
1834454330806275,WORLDEVENT310_DECISION2RESULT0_PAGE1,"小队选择与战士保持距离，尽管对方举止充满攻击性，仍决定不与之交战。约顿人用失望的眼神注视着他们，上下挥舞武器仿佛在怂恿冒险者们出手。  

然而小队始终保持被动，未作任何回应。  

经过一段僵持，约顿战士发出认命的叹息，一言不发地转身离去。虽然对这场遭遇的真实意图仍感困惑，但能免于争斗继续旅程，仍让众人松了口气。","队伍选择与战士保持距离，尽管他表现得很具攻击性，但他们决定不参与战斗。巨人用失望的眼神看着他们，上下挥动武器，似乎在鼓励冒险者与他战斗。  

然而，队伍保持被动，并没有做出回应。  

过了一会儿，巨人无奈地叹了口气，转身离去，没有再说一句话。尽管对这次遭遇的真实性质感到不确定，队伍还是感到松了一口气，能够在没有进一步麻烦的情况下继续他们的旅程。"
1834454330806276,WORLDEVENT311_DECISION1,满足战士心愿，让全队发起攻击,通过全队攻击来满足战士的要求。
1834454330806277,WORLDEVENT311_DECISION1RESULT0_PAGE1,"小队决定满足战士的愿望，但不愿以单挑形式挑战。约顿人对此并不在意，反而兴奋地举起武器。随着震天战吼，他朝冒险者们猛冲而来。  

约顿战士英勇奋战，但在小队的联合攻势下仍渐显颓势。不多时，这位战士便倒在他们脚下失去了生机。当众人喘息着处理伤口时，他们不禁怀疑：这名约顿人是否真的得到了他渴求的结局？","队伍决定满足战士的愿望，但对单挑战士感到犹豫。巨人似乎并不在意，举起武器期待着。伴随着一声巨吼，他向冒险者冲去。  

巨人战士英勇作战，但显然他被队伍的联合力量所压制。没过多久，战士便倒在他们的脚下，失去了生命。当他们喘息着，处理伤口时，队伍在思考巨人是否真的得到了他所追求的死亡。"
1834454330806278,WORLDEVENT311_DECISION2,向约顿战士发起决斗挑战,挑战巨人战士进行决斗。
1834454330806279,WORLDEVENT311_DECISION2RESULT0_PAGE1,{CHARACTER1}挺身而出接受约顿战士的决斗挑战。其他队员在附近警戒，准备在局势危急时出手相助。尽管他们理解约顿人对荣耀死亡的追求，但绝不会愚蠢到让同伴独自涉险。,{CHARACTER1}走上前，与巨人战士进行决斗。其余队伍成员在附近就位，准备在情况变得过于危险时介入。虽然他们理解巨人对光荣死亡的渴望，但他们并不傻到冒着同伴生命的危险。
1834454330806280,WORLDEVENT311_DECISION3,小队不愿参与此事,队伍不想参与其中。
1834454335000576,WORLDEVENT311_DECISION3RESULT0_PAGE1,"尽管无法与约顿人有效沟通，小队仍通过手势、表情和坚决的态度，明确表示拒绝参与对方追求荣耀的自毁行为。  

约顿战士因遭到拒绝而神情黯然，最后失望地瞥了众人一眼便转身离去。他再未纠缠冒险者，独自走进了茫茫苔原。","尽管无法与巨人进行真正的沟通，队伍却能够明确地向巨人战士表明，他们不想参与他的自杀式荣耀追求。通过手势、表情和坚定的表现，他们清楚地表达了自己的立场。  

巨人似乎因队伍的拒绝而感到沮丧，最后向他们投去一瞥失望的目光，然后转身离去。没有再多说一句话，他走入了冰原，再也没有打扰冒险者。"
1834454335000577,WORLDEVENT312_DECISION1,[剑/盾] {CHARACTER1}举起{性别1:cond:=1?他的|=0?她的}盾牌,[剑/盾] {CHARACTER1}举起{GENDER1:cond:=1?他的|=0?她的}盾牌。
1834454335000578,WORLDEVENT312_DECISION1RESULT0_PAGE1,"决斗开始时，手持剑盾的{CHARACTER1}与挥舞巨型战斧的约顿战士正面交锋。

{CHARACTER1}的剑刃在寒冷苔原空气中闪烁寒光，{性别1:cond:=1?他|=0?她}用{性别1:cond:=1?他的|=0?她的}坚固盾牌娴熟地格挡着约顿战士雷霆万钧的战斧挥击。钢铁的碰撞声在冰封大地上回荡，两位战士进行着力量与技巧的激烈交锋。","随着决斗的开始，{CHARACTER1}手持剑和盾，面对巨人战士，后者挥舞着一把强大的战斧。  

{CHARACTER1}的剑在寒冷的冰原空气中闪烁着光芒，{GENDER1:cond:=1?他|=0?她}熟练地用{GENDER1:cond:=1?他的|=0?她的}坚固盾牌抵挡住巨人战士的雷霆一击。金属的碰撞声在冰冷的土地上回荡，两个战斗者互相交换着强有力的攻击和灵活的格挡。"
1834454335000579,WORLDEVENT312_DECISION2,[巨剑]{CHARACTER1}举起{性别1:cond:=1?他的|=0?她的}巨剑准备冲锋,[巨剑] {CHARACTER1}举起{GENDER1:cond:=1?他的|=0?她的}巨剑准备冲锋。
1834454335000580,WORLDEVENT312_DECISION2RESULT0_PAGE1,"{CHARACTER1}目光坚毅地发起冲锋，率先向约顿战士发起进攻。{性别1:cond:=1?他的|=0?她的}武器划破凛冽空气，在冰原上劈开一条进攻路径。

约顿战士立即意识到威胁，举起战斧格挡来袭的斩击。金属碰撞的巨响在荒原回荡，{CHARACTER1}的双手武器与约顿战士的战斧猛烈相撞。

冲击力震得{性别1:cond:=1?他|=0?她}双臂发麻，震颤沿着{性别1:cond:=1?他的|=0?她的}脊椎传导，但{CHARACTER1}依然稳如磐石，未被初次交锋动摇。","带着坚定的目光，{CHARACTER1}发起了冲突，迈出了与巨人战士交战的第一步。{GENDER1:cond:=1?他的|=0?她的}武器在冰冷的空气中划出一道弧线，直指巨人。  

巨人战士意识到即将到来的威胁，立即做出反应，举起战斧来拦截即将袭来的攻击。金属的碰撞声响起，回荡在荒凉的土地上，{CHARACTER1}的双手武器与巨人的武器相撞。  

冲击波通过{GENDER1:cond:=1?他的|=0?她的}手臂传来，震动着{GENDER1:cond:=1?他的|=0?她的}脊椎，但{CHARACTER1}坚定不移，毫不畏惧地面对初次的交锋。"
1834454335000581,WORLDEVENT312_DECISION3,[弓箭] {CHARACTER1}搭箭上弦,[弓] {CHARACTER1}准备一支箭。
1834454335000582,WORLDEVENT312_DECISION3RESULT0_PAGE1,"凭借射程优势，{CHARACTER1}率先向约顿战士射出箭雨。

利箭破空呼啸，精准直指约顿战士的防御空隙。然而这个巨人战士凭借惊人力量与敏捷，将袭来的箭矢尽数格挡或闪避。

双方在积雪覆盖的战场上灵活周旋，箭矢与重击你来我往，难分高下。","利用{CHARACTER1}的射程优势，{CHARACTER1}通过向巨人战士发射一阵箭雨来发起战斗。  

{CHARACTER1}的箭矢在空中呼啸而过，精准地寻找着巨人战士防御中的弱点。然而，战士的巨大力量和敏捷使他能够偏转或躲避即将到来的箭矢。  

两位战斗者在覆盖着雪的地形上灵活地移动，互相交换着箭矢和强有力的攻击，却没有一方取得明显的优势。"
1834454339194880,WORLDEVENT312_DECISION4,[匕首] {CHARACTER1}抽出{性别1:cond:=1?他的|=0?她的}匕首静待攻势,[匕首] {CHARACTER1}拔出{GENDER1:cond:=1?他的|=0?她的}匕首，静待攻击。
1834454339194881,WORLDEVENT312_DECISION4RESULT0_PAGE1,"{CHARACTER1}绷紧身躯严阵以待，{性别1:cond:=1?他的|=0?她的}匕首在寒风中闪烁冷光。冻结的空气仿佛屏息凝神，等待这场死亡之舞的起手式。就在瞬息之间，约顿战士以与庞大体型不符的惊人速度发起冲锋。

钢铁交鸣声回荡苔原，双方以精妙格挡、灵巧闪避和凌厉反击展开对决。","{CHARACTER1}做好准备，{GENDER1:cond:=1?他的|=0?她的}身体紧绷，随时准备迎接即将到来的冲突。周围的寒冷空气似乎屏住了呼吸，期待着这场致命舞蹈的开场动作。就在这一瞬间，巨人战士以惊人的速度冲了过来，尽管他体型庞大。  

金属的碰撞声在冰原上回荡，两个战斗者灵巧地格挡、躲避和反击。"
1834454339194882,WORLDEVENT312_DECISION5,[拳法] {CHARACTER1}摆出{性别1:cond:=1?他的|=0?她的}格斗架势,[拳头] {CHARACTER1}调整{GENDER1:cond:=1?他的|=0?她的}战斗姿势。
1834454339194883,WORLDEVENT312_DECISION5RESULT0_PAGE1,"战斗伊始，{CHARACTER1}双拳摆出武术架势，{性别1:cond:=1?他的|=0?她的}目光锁定约顿战士。

随着震耳欲聋的战吼，约顿战士挥动战斧以排山倒海之势劈来，意图撕裂{CHARACTER1}的防御。{CHARACTER1}展现出非凡敏捷，以行云流水的步法和精准身法避开攻击。","随着战斗的开始，{CHARACTER1}站得稳稳的，{GENDER1:cond:=1?他的|=0?她的}拳头高举，准备面对巨人战士。  

伴随着一声震耳欲聋的吼声，巨人战士用巨大的力量挥动战斧，试图突破{CHARACTER1}的防御。{CHARACTER1}展现出惊人的灵活性，凭借流畅的步伐和精准的身体动作躲避了攻击。"
1834454339194884,WORLDEVENT312_DECISION5RESULT0_PAGE2,{CHARACTER1}与约顿战士的攻防之舞仍在继续，每次交手都是武艺的较量。{CHARACTER1}的拳脚优雅精准，寻找着战士防御的每个破绽。约顿战士则不甘示弱，以横扫千军的战斧挥击试图压制对手。,{CHARACTER1}与巨人战士之间的舞蹈继续着，每一次交锋都证明了他们的技能。{CHARACTER1}的攻击流畅而精准，试图利用战士防御中的任何空隙。巨人战士毫不退缩，反击以强有力的挥砍和刺击，试图压倒对手。
1834454339194885,WORLDEVENT312_DECISION6,[低血量] 队伍介入战斗,[低生命值] 队伍介入
1834454339194886,WORLDEVENT312_DECISION6RESULT0_PAGE1,"看到{CHARACTER1}的危急状态，队伍决定出手干预。约顿战士对这场被玷污的决斗愤怒异常，开始无差别攻击队伍。

这个年迈战士爆发出超越年龄的狂暴战力，狂怒更甚往昔。队伍最终艰难击倒了约顿战士，但在这场恶战中付出了惨痛代价。","看到{CHARACTER1}的状态，队伍决定介入。巨人似乎对这一干预不太满意，开始无差别地攻击队伍。  

他以一种与他年龄不符的凶猛战斗，愤怒的情绪使他在这场被玷污的决斗中更加愤怒。队伍花费了大量的精力才最终将巨人击倒，但在战斗中他们也遭受了巨大的损失。"
1834454339194887,WORLDEVENT313_DECISION1,{CHARACTER1}承受狂风暴雨般的攻势,{CHARACTER1} 经受住了一阵猛烈的攻击
1834454343389184,WORLDEVENT313_DECISION1RESULT0_PAGE1,"约顿战士持续猛攻，{CHARACTER1}被迫转为守势。战斧的狂暴挥击连绵不绝，每次劈砍都凝聚着战士多年征战积累的经验与不屈意志。

然而{CHARACTER1}凭借钢铁意志与千锤百炼的体魄，硬生生扛住了这轮猛攻。反倒是约顿战士因持续挥动战斧逐渐力竭。

察觉到对方攻势减弱，{CHARACTER1}猛然突进，用{性别1:cond:=1?他的|=0?她的}盾牌撞击战士。

约顿战士踉跄后退，慌乱挥舞战斧阻止{CHARACTER1}追击。","巨人战士继续进攻，{CHARACTER1} 别无选择，只能采取防御。巨人的战斧挥舞得毫不留情，每一击都承载着战士多年的经验和不屈的决心。  

然而，{CHARACTER1} 坚定不移的决心和锻炼有素的身体素质使得 {GENDER1:cond:=1?他|=0?她} 能够承受住这场攻击。反而是巨人战士开始因反复挥舞战斧而感到疲惫。  

注意到攻击的减弱，{CHARACTER1} 向前冲去，用 {GENDER1:cond:=1?他的|=0?她的} 盾牌撞击了战士。  

巨人被撞得向后退去，神志恍惚，挥舞着斧头以防止 {CHARACTER1} 靠近。"
1834454343389185,WORLDEVENT313_DECISION1RESULT0_PAGE2,,nan
1834454343389186,WORLDEVENT313_DECISION1ALTRESULT0_PAGE1,"约顿战士持续猛攻，{CHARACTER1}被迫转为守势。战斧的狂暴挥击连绵不绝，每次劈砍都凝聚着战士多年征战积累的经验与不屈意志。

每次格挡都让{CHARACTER1}的双臂在重击下颤抖。苔原的刺骨寒意渗入{性别1:cond:=1?他的|=0?她的}骨髓，不断侵蚀着{性别1:cond:=1?他的|=0?她的}体力和精力。","巨人战士继续进攻，{CHARACTER1} 别无选择，只能采取防御。巨人的战斧挥舞得毫不留情，每一击都承载着战士多年的经验和不屈的决心。  

随着每一次格挡和抵挡，{CHARACTER1} 的手臂在巨人的持续攻击下颤抖。寒冷的冰原刺入 {GENDER1:cond:=1?他的|=0?她的} 骨髓，消耗着 {GENDER1:cond:=1?他的|=0?她的} 体力， draining {GENDER1:cond:=1?他的|=0?她的} 能量。"
1834454343389187,WORLDEVENT313_DECISION1ALTRESULT0_PAGE2,雷霆般的攻势持续不断，直到最后一击带着山崩地裂之势将{CHARACTER1}震飞半空。{CHARACTER1}能清晰感觉到{性别1:cond:=1?他的|=0?她的}手臂骨骼碎裂的声响。,雷霆般的挥击持续着，直到最后一击以如此巨大的力量将 {CHARACTER1} 吹上了空中。{CHARACTER1} 能感觉到 {GENDER1:cond:=1?他|=0?她} 的手臂骨头在断裂。
1834454343389188,WORLDEVENT314_DECISION1,{CHARACTER1}转守为攻,{CHARACTER1} 发起进攻
1834454343389189,WORLDEVENT314_DECISION1RESULT0_PAGE1,"{CHARACTER1}抓住战机发动连串疾如闪电的反击，瞄准了这名战士防御的破绽。

{GENDER1:cond:=1?他的|=0?她的}动作虽因疲惫伤痛而僵硬，却展现出前所未有的敏捷与精准。{GENDER1:cond:=1?他的|=0?她的}剑刃仿佛变轻了，随着{GENDER1:cond:=1?他|=0?她}挥出势大力沉的劈砍与突刺，将约顿战士逼得连连后退。

巨人竭力格挡，但全身仍被划出道道伤口，气力愈发衰竭。

最终，{CHARACTER1}的利刃终于贯穿了约顿战士的腹部，给予致命一击。","{CHARACTER1} 抓住机会，释放出一系列闪电般的反击，利用战士防御中的空隙。  

尽管因疲惫和疼痛而感到吃力，{GENDER1:cond:=1?他的|=0?她的} 动作展现出一种新发现的敏捷和精准。随着 {GENDER1:cond:=1?他|=0?她} 释放出强力的斩击和刺击，{GENDER1:cond:=1?他的|=0?她的} 剑似乎变得更轻，迫使巨人战士向后退去。  

巨人尽力格挡，但仍然在全身多处受伤，进一步削弱了他。  

最后，{CHARACTER1} 的刀刃终于找到了目标，给巨人的腹部致命一击。"
1834454343389190,WORLDEVENT314_DECISION1RESULT0_PAGE2,"遭受致命伤的约顿战士跪倒在地。他在痛苦的表情下咧开嘴角，示意{CHARACTER1}完成最后一击。

{CHARACTER1}走向巨人，给予最后一击。年迈的约顿战士带着满足的神情咽下了最后一口气。","重伤的巨人跪倒在地。巨人在痛苦的表情下开始露出微笑，示意 {CHARACTER1} 结束这一切。  

{CHARACTER1} 向巨人走去，给予了他最后一击。老巨人战士带着满足的表情死去。"
1834454343389191,WORLDEVENT314_DECISION1ALTRESULT0_PAGE1,"{CHARACTER1}抓住战机发动连串疾如闪电的反击，瞄准了这名战士防御的破绽。

{GENDER1:cond:=1?他的|=0?她的}动作虽因疲惫伤痛而僵硬，却展现出前所未有的敏捷与精准。{GENDER1:cond:=1?他的|=0?她的}剑刃仿佛变轻了，随着{GENDER1:cond:=1?他|=0?她}挥出势大力沉的劈砍与突刺，将约顿战士逼得连连后退。","{CHARACTER1} 抓住机会，释放出一系列闪电般的反击，利用战士防御中的空隙。  

尽管因疲惫和疼痛而感到吃力，{GENDER1:cond:=1?他的|=0?她的} 动作展现出一种新发现的敏捷和精准。随着 {GENDER1:cond:=1?他|=0?她} 释放出强力的斩击和刺击，{GENDER1:cond:=1?他的|=0?她的} 剑似乎变得更轻，迫使巨人战士向后退去。"
1834454347583488,WORLDEVENT314_DECISION1ALTRESULT0_PAGE2,"在暴风骤雨般的攻势中，负伤未倒的约顿战士爆发出最后的力量。趁着{CHARACTER1}进攻时的破绽，巨人以迅雷之势发动了令{CHARACTER1}猝不及防的反击。

战斧裹挟风雷之势命中目标。随着这一击的威力显现，剧痛在{GENDER1:cond:=1?他|=0?她}周身炸裂。","在持续的攻击中，受伤但未被击败的巨人战士鼓起最后的力量和韧性。在 {CHARACTER1} 进攻中的一瞬间脆弱，巨人迅速反击，以一记反击抓住了 {CHARACTER1} 的空隙。  

随着巨人战士雷霆般的挥斧，反击找到了目标。疼痛在 {GENDER1:cond:=1?他的|=0?她的} 身体中涌动，打击的严重性显而易见。"
1834454347583489,WORLDEVENT314_DECISION1ALTRESULT0_PAGE3,"同伴们无法再袖手旁观，纷纷冲上前援助{CHARACTER1}。被激怒的约顿战士开始无差别攻击众人。

年迈的巨人爆发出与年龄不符的凶暴，最终众人付出惨重代价才将其击毙。","其他队员再也无法袖手旁观，冲上前去帮助 {CHARACTER1}。因受到干扰而愤怒的巨人战士开始无差别地攻击队伍。  

巨人以一种与他年龄不符的凶猛作战，最终他们以巨大的代价才终于将他击倒。"
1834454347583490,WORLDEVENT315_DECISION1,约顿战士加快了进攻节奏,巨人战士开始加快节奏。
1834454347583491,WORLDEVENT315_DECISION1RESULT0_PAGE1,"决斗愈演愈烈，{CHARACTER1}与约顿战士的兵器挟着雷霆万钧之势不断碰撞。金铁交鸣响彻冰原。

约顿战士被{CHARACTER1}的顽强激起了斗志，骤然加快攻势。战斧以惊人速度撕裂空气，试图以狂暴的攻势彻底压制{CHARACTER1}。","随着决斗的展开，{CHARACTER1} 和巨人战士展开了一阵猛烈的攻击，他们的武器碰撞发出雷鸣般的声响。钢铁的碰撞声充斥着空气，回荡在寒冷的广袤天地间。  

巨人战士因 {CHARACTER1} 的坚韧而受到鼓舞，加快了节奏，发起了一连串快速的攻击。他的战斧在空中旋转，速度惊人，试图以纯粹的凶猛压倒 {CHARACTER1}。"
1834454347583492,WORLDEVENT315_DECISION1RESULT0_PAGE2,"但{CHARACTER1}以同样狂热的战意回应着巨人的猛攻。{GENDER1:cond:=1?他|=0?她}的双手武器在寒风中舞动，以精准的时机与沉稳的力道接住每一击。

斧刃与剑锋的交击愈加剧烈。约顿战士的攻势如疾风骤雨，不断考验着{CHARACTER1}防御的极限。然而凭借惊人的武技，{CHARACTER1}竟以格挡、闪避、反击的完美节奏化解了所有攻击。","但 {CHARACTER1} 以同样的热情回应了巨人的无情攻击。{GENDER1:cond:=1?他的|=0?她的} 双手武器在冰冷的风中舞动，准确地迎接每一次攻击，展现出坚定的力量。  

一击接一击，交锋愈发激烈。巨人战士的攻击快速而猛烈，考验着 {CHARACTER1} 的防御极限。然而，{CHARACTER1} 以惊人的技巧成功抵挡、躲避并反击每一次攻击，精准无误。"
1834454347583493,WORLDEVENT315_DECISION1ALTRESULT0_PAGE1,"决斗愈演愈烈，{CHARACTER1}与约顿战士的兵器挟着雷霆万钧之势不断碰撞。金铁交鸣响彻冰原。

约顿战士被{CHARACTER1}的顽强激起了斗志，骤然加快攻势。战斧以惊人速度撕裂空气，试图以狂暴的攻势彻底压制{CHARACTER1}。

尽管{GENDER1:cond:=1?他|=0?她}已竭尽全力，{CHARACTER1}仍逐渐跟不上这骤升的节奏。巨人加速的攻势几乎不给{GENDER1:cond:=1?他|=0?她}喘息或反击的余地，每一击都将{CHARACTER1}逼入更深的守势。","随着决斗的展开，{CHARACTER1} 和巨人战士展开了一阵猛烈的攻击，他们的武器碰撞发出雷鸣般的声响。钢铁的碰撞声充斥着空气，回荡在寒冷的广袤天地间。  

巨人战士因 {CHARACTER1} 的坚韧而受到鼓舞，加快了节奏，发起了一连串快速的攻击。他的战斧在空中旋转，速度惊人，试图以纯粹的凶猛压倒 {CHARACTER1}。  

尽管 {GENDER1:cond:=1?他|=0?她} 竭尽全力，{CHARACTER1} 发现 {GENDER1:cond:=1?他|=0?她} 正在努力跟上加快的节奏。巨人的加速攻击几乎没有给 {CHARACTER1} 留下恢复或反击的空间。每一次攻击都将 {CHARACTER1} 推向更大的防御。"
1834454351777792,WORLDEVENT315_DECISION1ALTRESULT0_PAGE2,防御终于出现致命破绽，约顿战士的战斧乘虚而入。重击将{CHARACTER1}震得踉跄后退，武器脱手飞出。剧痛席卷全身，{GENDER1:cond:=1?他|=0?她}痛苦地急促喘息。,在一瞬间的脆弱中，{CHARACTER1} 的防御崩溃，巨人战士的战斧找到了目标。冲击力将 {CHARACTER1} 撞得向后摔去，双手武器从手中滑落。疼痛在 {CHARACTER1} 的身体中涌动，而 {GENDER1:cond:=1?他|=0?她} 喘着气。
1834454351777793,WORLDEVENT316_DECISION1,{CHARACTER1}发动{GENDER1:cond:=1?他的|=0?她的}反击,{CHARACTER1} 发起了 {GENDER1:cond:=1?他的|=0?她的} 反击
1834454351777794,WORLDEVENT316_DECISION1RESULT0_PAGE1,"{CHARACTER1}咬紧{GENDER1:cond:=1?他的|=0?她的}牙关，将约顿战士战斧的强力一击挡向侧面，借着这股力道发起{GENDER1:cond:=1?他|=0?她}自己的反击。

约顿战士被{CHARACTER1}突如其来的攻势打得措手不及，踉跄后退陷入短暂恍惚。{CHARACTER1}抓住战机乘胜追击，对着摇摇欲坠的对手发起狂风暴雨般的攻势。","{GENDER1:cond:=1?他|=0?她} 咬紧牙关，{CHARACTER1} 挡下了来自巨人战士战斧的强力一击，借助这个势头发起了 {GENDER1:cond:=1?他的|=0?她的} 反击。  

巨人战士被 {CHARACTER1} 突如其来的攻击所震惊，踉跄后退，片刻间失去了方向感。感知到机会，{CHARACTER1} 乘势而上，向 {GENDER1:cond:=1?他|=0?她} 衰弱的对手发起了无情的攻击。"
